id,created_at,updated_at,first_name,last_name,orders_count,state,total_spent,last_order_id,note,verified_email,multipass_identifier,tax_exempt,tags,last_order_name,email,phone,currency,addresses,tax_exemptions,sms_marketing_consent,admin_graphql_api_id,email_marketing_consent.state,email_marketing_consent.opt_in_level,email_marketing_consent.consent_updated_at,default_address.id,default_address.customer_id,default_address.first_name,default_address.last_name,default_address.company,default_address.address1,default_address.address2,default_address.city,default_address.province,default_address.country,default_address.zip,default_address.phone,default_address.name,default_address.province_code,default_address.country_code,default_address.country_name,default_address.default
9438915559706,2025-11-02T20:39:02-05:00,2025-11-02T20:39:02-05:00,Bryan,Espinoza,0,disabled,0.00,,,True,,False,,,daniel68@example.com,,USD,"[{'id': 11154910839066, 'customer_id': 9438915559706, 'first_name': 'Bryan', 'last_name': 'Espinoza', 'company': None, 'address1': '5774 Timothy Bridge', 'address2': None, 'city': 'Spartanburg', 'province': 'South Carolina', 'country': 'United States', 'zip': '29302', 'phone': None, 'name': 'Bryan Espinoza', 'province_code': 'SC', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915559706,not_subscribed,single_opt_in,,11154910839066,9438915559706,Bryan,Espinoza,,5774 Timothy Bridge,,Spartanburg,South Carolina,United States,29302,,Bryan Espinoza,SC,US,United States,True
9438915494170,2025-11-02T20:39:02-05:00,2025-11-02T20:39:02-05:00,Jill,Scott,0,disabled,0.00,,,True,,False,,,ltorres@example.net,,USD,"[{'id': 11154910806298, 'customer_id': 9438915494170, 'first_name': 'Jill', 'last_name': 'Scott', 'company': None, 'address1': '455 Maddox Causeway', 'address2': None, 'city': 'Wilton', 'province': 'Wisconsin', 'country': 'United States', 'zip': '54670', 'phone': None, 'name': 'Jill Scott', 'province_code': 'WI', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915494170,not_subscribed,single_opt_in,,11154910806298,9438915494170,Jill,Scott,,455 Maddox Causeway,,Wilton,Wisconsin,United States,54670,,Jill Scott,WI,US,United States,True
9438915428634,2025-11-02T20:39:01-05:00,2025-11-02T20:39:01-05:00,Jamie,Strickland,0,disabled,0.00,,,True,,False,,,brandon60@example.org,,USD,"[{'id': 11154910773530, 'customer_id': 9438915428634, 'first_name': 'Jamie', 'last_name': 'Strickland', 'company': None, 'address1': '121 Henson Heights Apt. 108', 'address2': None, 'city': 'Chesapeake', 'province': 'Virginia', 'country': 'United States', 'zip': '23320', 'phone': None, 'name': 'Jamie Strickland', 'province_code': 'VA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915428634,not_subscribed,single_opt_in,,11154910773530,9438915428634,Jamie,Strickland,,121 Henson Heights Apt. 108,,Chesapeake,Virginia,United States,23320,,Jamie Strickland,VA,US,United States,True
9438915363098,2025-11-02T20:39:01-05:00,2025-11-02T20:39:01-05:00,Joshua,Valdez,0,disabled,0.00,,,True,,False,,,colebrown@example.com,,USD,"[{'id': 11154910707994, 'customer_id': 9438915363098, 'first_name': 'Joshua', 'last_name': 'Valdez', 'company': None, 'address1': '4352 Marie Run', 'address2': None, 'city': 'Highland', 'province': 'Indiana', 'country': 'United States', 'zip': '46322', 'phone': None, 'name': 'Joshua Valdez', 'province_code': 'IN', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915363098,not_subscribed,single_opt_in,,11154910707994,9438915363098,Joshua,Valdez,,4352 Marie Run,,Highland,Indiana,United States,46322,,Joshua Valdez,IN,US,United States,True
9438915330330,2025-11-02T20:39:00-05:00,2025-11-02T20:39:00-05:00,Austin,Lee,0,disabled,0.00,,,True,,False,,,garciaamber@example.org,,USD,"[{'id': 11154910675226, 'customer_id': 9438915330330, 'first_name': 'Austin', 'last_name': 'Lee', 'company': None, 'address1': '149 Woods Light', 'address2': None, 'city': 'Dallas', 'province': 'Texas', 'country': 'United States', 'zip': '75243', 'phone': None, 'name': 'Austin Lee', 'province_code': 'TX', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915330330,not_subscribed,single_opt_in,,11154910675226,9438915330330,Austin,Lee,,149 Woods Light,,Dallas,Texas,United States,75243,,Austin Lee,TX,US,United States,True
9438915297562,2025-11-02T20:39:00-05:00,2025-11-02T20:49:35-05:00,Darlene,Perez,1,disabled,100.00,6940888563994.0,,True,,False,,#1044,joshuahoward@example.com,,USD,"[{'id': 11154910642458, 'customer_id': 9438915297562, 'first_name': 'Darlene', 'last_name': 'Perez', 'company': None, 'address1': '514 Wendy Village', 'address2': None, 'city': 'Dallas', 'province': 'Texas', 'country': 'United States', 'zip': '75220', 'phone': None, 'name': 'Darlene Perez', 'province_code': 'TX', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915297562,not_subscribed,single_opt_in,,11154910642458,9438915297562,Darlene,Perez,,514 Wendy Village,,Dallas,Texas,United States,75220,,Darlene Perez,TX,US,United States,True
9438915264794,2025-11-02T20:39:00-05:00,2025-11-02T20:39:00-05:00,Krystal,Cook,0,disabled,0.00,,,True,,False,,,andersonjonathan@example.org,,USD,"[{'id': 11154910609690, 'customer_id': 9438915264794, 'first_name': 'Krystal', 'last_name': 'Cook', 'company': None, 'address1': '8270 Fields Place Apt. 011', 'address2': None, 'city': 'Bloomington', 'province': 'California', 'country': 'United States', 'zip': '92316', 'phone': None, 'name': 'Krystal Cook', 'province_code': 'CA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915264794,not_subscribed,single_opt_in,,11154910609690,9438915264794,Krystal,Cook,,8270 Fields Place Apt. 011,,Bloomington,California,United States,92316,,Krystal Cook,CA,US,United States,True
9438915232026,2025-11-02T20:38:59-05:00,2025-11-02T20:50:52-05:00,Jocelyn,Daniels,1,disabled,10.00,6940890300698.0,,True,,False,,#1049,robertsmichael@example.com,,USD,"[{'id': 11154910576922, 'customer_id': 9438915232026, 'first_name': 'Jocelyn', 'last_name': 'Daniels', 'company': None, 'address1': '94807 Bell Point', 'address2': None, 'city': 'Enumclaw', 'province': 'Washington', 'country': 'United States', 'zip': '98022', 'phone': None, 'name': 'Jocelyn Daniels', 'province_code': 'WA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915232026,not_subscribed,single_opt_in,,11154910576922,9438915232026,Jocelyn,Daniels,,94807 Bell Point,,Enumclaw,Washington,United States,98022,,Jocelyn Daniels,WA,US,United States,True
9438915199258,2025-11-02T20:38:59-05:00,2025-11-02T20:38:59-05:00,Melissa,Farrell,0,disabled,0.00,,,True,,False,,,steven51@example.org,,USD,"[{'id': 11154910544154, 'customer_id': 9438915199258, 'first_name': 'Melissa', 'last_name': 'Farrell', 'company': None, 'address1': '5041 Scott Lane', 'address2': None, 'city': 'Baytown', 'province': 'Texas', 'country': 'United States', 'zip': '77520', 'phone': None, 'name': 'Melissa Farrell', 'province_code': 'TX', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915199258,not_subscribed,single_opt_in,,11154910544154,9438915199258,Melissa,Farrell,,5041 Scott Lane,,Baytown,Texas,United States,77520,,Melissa Farrell,TX,US,United States,True
9438915166490,2025-11-02T20:38:58-05:00,2025-11-02T20:38:58-05:00,Kyle,Edwards,0,disabled,0.00,,,True,,False,,,thompsongregory@example.net,,USD,"[{'id': 11154910511386, 'customer_id': 9438915166490, 'first_name': 'Kyle', 'last_name': 'Edwards', 'company': None, 'address1': '061 Warner Stream Apt. 224', 'address2': None, 'city': 'Avon', 'province': 'Indiana', 'country': 'United States', 'zip': '46123', 'phone': None, 'name': 'Kyle Edwards', 'province_code': 'IN', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915166490,not_subscribed,single_opt_in,,11154910511386,9438915166490,Kyle,Edwards,,061 Warner Stream Apt. 224,,Avon,Indiana,United States,46123,,Kyle Edwards,IN,US,United States,True
9438915133722,2025-11-02T20:38:58-05:00,2025-11-02T20:38:58-05:00,Jennifer,Washington,0,disabled,0.00,,,True,,False,,,ylogan@example.org,,USD,"[{'id': 11154910478618, 'customer_id': 9438915133722, 'first_name': 'Jennifer', 'last_name': 'Washington', 'company': None, 'address1': '2483 Castillo Pines', 'address2': None, 'city': 'Bethany', 'province': 'Connecticut', 'country': 'United States', 'zip': '06524', 'phone': None, 'name': 'Jennifer Washington', 'province_code': 'CT', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915133722,not_subscribed,single_opt_in,,11154910478618,9438915133722,Jennifer,Washington,,2483 Castillo Pines,,Bethany,Connecticut,United States,06524,,Jennifer Washington,CT,US,United States,True
9438915100954,2025-11-02T20:38:58-05:00,2025-11-02T20:38:58-05:00,Dawn,Bennett,0,disabled,0.00,,,True,,False,,,jody44@example.net,,USD,"[{'id': 11154910445850, 'customer_id': 9438915100954, 'first_name': 'Dawn', 'last_name': 'Bennett', 'company': None, 'address1': '9874 Hickman Stravenue', 'address2': None, 'city': 'Swansboro', 'province': 'North Carolina', 'country': 'United States', 'zip': '28584', 'phone': None, 'name': 'Dawn Bennett', 'province_code': 'NC', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915100954,not_subscribed,single_opt_in,,11154910445850,9438915100954,Dawn,Bennett,,9874 Hickman Stravenue,,Swansboro,North Carolina,United States,28584,,Dawn Bennett,NC,US,United States,True
9438915035418,2025-11-02T20:38:57-05:00,2025-11-02T20:38:57-05:00,Zachary,Olson,0,disabled,0.00,,,True,,False,,,nicolegreen@example.com,,USD,"[{'id': 11154910413082, 'customer_id': 9438915035418, 'first_name': 'Zachary', 'last_name': 'Olson', 'company': None, 'address1': 'PSC 0586, Box 7297', 'address2': None, 'city': 'Ladera Ranch', 'province': 'California', 'country': 'United States', 'zip': '92694', 'phone': None, 'name': 'Zachary Olson', 'province_code': 'CA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915035418,not_subscribed,single_opt_in,,11154910413082,9438915035418,Zachary,Olson,,"PSC 0586, Box 7297",,Ladera Ranch,California,United States,92694,,Zachary Olson,CA,US,United States,True
9438915002650,2025-11-02T20:38:57-05:00,2025-11-02T20:38:57-05:00,Jennifer,Wright,0,disabled,0.00,,,True,,False,,,kalexander@example.net,,USD,"[{'id': 11154910347546, 'customer_id': 9438915002650, 'first_name': 'Jennifer', 'last_name': 'Wright', 'company': None, 'address1': '694 Finley Lights', 'address2': None, 'city': 'Warrington', 'province': 'Pennsylvania', 'country': 'United States', 'zip': '18976', 'phone': None, 'name': 'Jennifer Wright', 'province_code': 'PA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438915002650,not_subscribed,single_opt_in,,11154910347546,9438915002650,Jennifer,Wright,,694 Finley Lights,,Warrington,Pennsylvania,United States,18976,,Jennifer Wright,PA,US,United States,True
9438914969882,2025-11-02T20:38:56-05:00,2025-11-02T20:38:56-05:00,Ashley,Smith,0,disabled,0.00,,,True,,False,,,dgross@example.com,,USD,"[{'id': 11154910282010, 'customer_id': 9438914969882, 'first_name': 'Ashley', 'last_name': 'Smith', 'company': None, 'address1': '3530 Joseph Turnpike', 'address2': None, 'city': 'Tacoma', 'province': 'Washington', 'country': 'United States', 'zip': '98422', 'phone': None, 'name': 'Ashley Smith', 'province_code': 'WA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914969882,not_subscribed,single_opt_in,,11154910282010,9438914969882,Ashley,Smith,,3530 Joseph Turnpike,,Tacoma,Washington,United States,98422,,Ashley Smith,WA,US,United States,True
9438914937114,2025-11-02T20:38:56-05:00,2025-11-02T20:38:56-05:00,Kimberly,Archer,0,disabled,0.00,,,True,,False,,,huffsteven@example.com,,USD,"[{'id': 11154910249242, 'customer_id': 9438914937114, 'first_name': 'Kimberly', 'last_name': 'Archer', 'company': None, 'address1': '77910 Heather Port', 'address2': None, 'city': 'Georgetown', 'province': 'South Carolina', 'country': 'United States', 'zip': '29440', 'phone': None, 'name': 'Kimberly Archer', 'province_code': 'SC', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914937114,not_subscribed,single_opt_in,,11154910249242,9438914937114,Kimberly,Archer,,77910 Heather Port,,Georgetown,South Carolina,United States,29440,,Kimberly Archer,SC,US,United States,True
9438914871578,2025-11-02T20:38:56-05:00,2025-11-02T20:52:09-05:00,Jamie,Smith,1,disabled,100.00,6940891971866.0,,True,,False,,#1054,lanechristina@example.org,,USD,"[{'id': 11154910216474, 'customer_id': 9438914871578, 'first_name': 'Jamie', 'last_name': 'Smith', 'company': None, 'address1': '1582 Laura Walk', 'address2': None, 'city': 'Santa Cruz', 'province': 'California', 'country': 'United States', 'zip': '95064', 'phone': None, 'name': 'Jamie Smith', 'province_code': 'CA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914871578,not_subscribed,single_opt_in,,11154910216474,9438914871578,Jamie,Smith,,1582 Laura Walk,,Santa Cruz,California,United States,95064,,Jamie Smith,CA,US,United States,True
9438914838810,2025-11-02T20:38:55-05:00,2025-11-02T20:38:55-05:00,Julia,Anthony,0,disabled,0.00,,,True,,False,,,beckysaunders@example.com,,USD,"[{'id': 11154910183706, 'customer_id': 9438914838810, 'first_name': 'Julia', 'last_name': 'Anthony', 'company': None, 'address1': '940 Thompson Dam', 'address2': None, 'city': 'Los Angeles', 'province': 'California', 'country': 'United States', 'zip': '90025', 'phone': None, 'name': 'Julia Anthony', 'province_code': 'CA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914838810,not_subscribed,single_opt_in,,11154910183706,9438914838810,Julia,Anthony,,940 Thompson Dam,,Los Angeles,California,United States,90025,,Julia Anthony,CA,US,United States,True
9438914806042,2025-11-02T20:38:55-05:00,2025-11-02T20:38:55-05:00,Alex,Colon,0,disabled,0.00,,,True,,False,,,jacob52@example.org,,USD,"[{'id': 11154910150938, 'customer_id': 9438914806042, 'first_name': 'Alex', 'last_name': 'Colon', 'company': None, 'address1': '761 Fuller Fall', 'address2': None, 'city': 'Kilgore', 'province': 'Texas', 'country': 'United States', 'zip': '75662', 'phone': None, 'name': 'Alex Colon', 'province_code': 'TX', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914806042,not_subscribed,single_opt_in,,11154910150938,9438914806042,Alex,Colon,,761 Fuller Fall,,Kilgore,Texas,United States,75662,,Alex Colon,TX,US,United States,True
9438914740506,2025-11-02T20:38:54-05:00,2025-11-02T20:38:54-05:00,Laura,Vasquez,0,disabled,0.00,,,True,,False,,,ahorne@example.com,,USD,"[{'id': 11154910085402, 'customer_id': 9438914740506, 'first_name': 'Laura', 'last_name': 'Vasquez', 'company': None, 'address1': '28273 Hughes Track', 'address2': None, 'city': 'Frisco', 'province': 'Texas', 'country': 'United States', 'zip': '75035', 'phone': None, 'name': 'Laura Vasquez', 'province_code': 'TX', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914740506,not_subscribed,single_opt_in,,11154910085402,9438914740506,Laura,Vasquez,,28273 Hughes Track,,Frisco,Texas,United States,75035,,Laura Vasquez,TX,US,United States,True
9438914707738,2025-11-02T20:38:54-05:00,2025-11-02T20:57:32-05:00,Jonathan,Galvan,1,disabled,50.00,6940898951450.0,,True,,False,,#1075,melaniechapman@example.net,,USD,"[{'id': 11154910052634, 'customer_id': 9438914707738, 'first_name': 'Jonathan', 'last_name': 'Galvan', 'company': None, 'address1': '596 Nguyen Roads Suite 602', 'address2': None, 'city': 'Latrobe', 'province': 'Pennsylvania', 'country': 'United States', 'zip': '15650', 'phone': None, 'name': 'Jonathan Galvan', 'province_code': 'PA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914707738,not_subscribed,single_opt_in,,11154910052634,9438914707738,Jonathan,Galvan,,596 Nguyen Roads Suite 602,,Latrobe,Pennsylvania,United States,15650,,Jonathan Galvan,PA,US,United States,True
9438914642202,2025-11-02T20:38:54-05:00,2025-11-02T20:38:54-05:00,Jeremy,Medina,0,disabled,0.00,,,True,,False,,,erinadams@example.org,,USD,"[{'id': 11154910019866, 'customer_id': 9438914642202, 'first_name': 'Jeremy', 'last_name': 'Medina', 'company': None, 'address1': '8776 Brown Plain', 'address2': None, 'city': 'Hubbard', 'province': 'Nebraska', 'country': 'United States', 'zip': '68741', 'phone': None, 'name': 'Jeremy Medina', 'province_code': 'NE', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914642202,not_subscribed,single_opt_in,,11154910019866,9438914642202,Jeremy,Medina,,8776 Brown Plain,,Hubbard,Nebraska,United States,68741,,Jeremy Medina,NE,US,United States,True
9438914543898,2025-11-02T20:38:53-05:00,2025-11-02T20:38:53-05:00,Matthew,Ferguson,0,disabled,0.00,,,True,,False,,,joycastillo@example.org,,USD,"[{'id': 11154909954330, 'customer_id': 9438914543898, 'first_name': 'Matthew', 'last_name': 'Ferguson', 'company': None, 'address1': '31643 Haas Lodge Apt. 752', 'address2': None, 'city': 'Coral Springs', 'province': 'Florida', 'country': 'United States', 'zip': '33071', 'phone': None, 'name': 'Matthew Ferguson', 'province_code': 'FL', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914543898,not_subscribed,single_opt_in,,11154909954330,9438914543898,Matthew,Ferguson,,31643 Haas Lodge Apt. 752,,Coral Springs,Florida,United States,33071,,Matthew Ferguson,FL,US,United States,True
9438914478362,2025-11-02T20:38:53-05:00,2025-11-02T20:38:53-05:00,Linda,Flores,0,disabled,0.00,,,True,,False,,,michaelstout@example.com,,USD,"[{'id': 11154909921562, 'customer_id': 9438914478362, 'first_name': 'Linda', 'last_name': 'Flores', 'company': None, 'address1': '17329 Perry Harbors Suite 751', 'address2': None, 'city': 'Manistee', 'province': 'Michigan', 'country': 'United States', 'zip': '49660', 'phone': None, 'name': 'Linda Flores', 'province_code': 'MI', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914478362,not_subscribed,single_opt_in,,11154909921562,9438914478362,Linda,Flores,,17329 Perry Harbors Suite 751,,Manistee,Michigan,United States,49660,,Linda Flores,MI,US,United States,True
9438914412826,2025-11-02T20:38:52-05:00,2025-11-02T20:38:52-05:00,Timothy,Vaughn,0,disabled,0.00,,,True,,False,,,brockrobert@example.com,,USD,"[{'id': 11154909888794, 'customer_id': 9438914412826, 'first_name': 'Timothy', 'last_name': 'Vaughn', 'company': None, 'address1': '328 Christopher Avenue', 'address2': None, 'city': 'Monroe', 'province': 'North Carolina', 'country': 'United States', 'zip': '28112', 'phone': None, 'name': 'Timothy Vaughn', 'province_code': 'NC', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914412826,not_subscribed,single_opt_in,,11154909888794,9438914412826,Timothy,Vaughn,,328 Christopher Avenue,,Monroe,North Carolina,United States,28112,,Timothy Vaughn,NC,US,United States,True
9438914380058,2025-11-02T20:38:52-05:00,2025-11-02T20:58:18-05:00,Anthony,Oliver,1,disabled,1489.85,6940899737882.0,,True,,False,,#1078,rwilson@example.net,,USD,"[{'id': 11154909856026, 'customer_id': 9438914380058, 'first_name': 'Anthony', 'last_name': 'Oliver', 'company': None, 'address1': '37539 Barbara River Suite 019', 'address2': None, 'city': 'Columbia', 'province': 'South Carolina', 'country': 'United States', 'zip': '29203', 'phone': None, 'name': 'Anthony Oliver', 'province_code': 'SC', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914380058,not_subscribed,single_opt_in,,11154909856026,9438914380058,Anthony,Oliver,,37539 Barbara River Suite 019,,Columbia,South Carolina,United States,29203,,Anthony Oliver,SC,US,United States,True
9438914347290,2025-11-02T20:38:52-05:00,2025-11-02T20:38:52-05:00,James,Ferguson,0,disabled,0.00,,,True,,False,,,evansbrian@example.org,,USD,"[{'id': 11154909823258, 'customer_id': 9438914347290, 'first_name': 'James', 'last_name': 'Ferguson', 'company': None, 'address1': '658 Ochoa Mountains Suite 730', 'address2': None, 'city': 'Wilmington', 'province': 'Delaware', 'country': 'United States', 'zip': '19803', 'phone': None, 'name': 'James Ferguson', 'province_code': 'DE', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914347290,not_subscribed,single_opt_in,,11154909823258,9438914347290,James,Ferguson,,658 Ochoa Mountains Suite 730,,Wilmington,Delaware,United States,19803,,James Ferguson,DE,US,United States,True
9438914248986,2025-11-02T20:38:51-05:00,2025-11-02T20:38:51-05:00,Whitney,Martin,0,disabled,0.00,,,True,,False,,,christinejones@example.com,,USD,"[{'id': 11154909757722, 'customer_id': 9438914248986, 'first_name': 'Whitney', 'last_name': 'Martin', 'company': None, 'address1': '3352 Williams Stravenue', 'address2': None, 'city': 'Clifton Heights', 'province': 'Pennsylvania', 'country': 'United States', 'zip': '19018', 'phone': None, 'name': 'Whitney Martin', 'province_code': 'PA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914248986,not_subscribed,single_opt_in,,11154909757722,9438914248986,Whitney,Martin,,3352 Williams Stravenue,,Clifton Heights,Pennsylvania,United States,19018,,Whitney Martin,PA,US,United States,True
9438914216218,2025-11-02T20:38:51-05:00,2025-11-02T20:55:45-05:00,Jonathan,Mcpherson,1,disabled,699.95,6940896657690.0,,True,,False,,#1068,zherrera@example.net,,USD,"[{'id': 11154909724954, 'customer_id': 9438914216218, 'first_name': 'Jonathan', 'last_name': 'Mcpherson', 'company': None, 'address1': '15697 Figueroa Cove', 'address2': None, 'city': 'Tallahassee', 'province': 'Florida', 'country': 'United States', 'zip': '32308', 'phone': None, 'name': 'Jonathan Mcpherson', 'province_code': 'FL', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914216218,not_subscribed,single_opt_in,,11154909724954,9438914216218,Jonathan,Mcpherson,,15697 Figueroa Cove,,Tallahassee,Florida,United States,32308,,Jonathan Mcpherson,FL,US,United States,True
9438914183450,2025-11-02T20:38:50-05:00,2025-11-02T20:38:50-05:00,Katherine,Smith,0,disabled,0.00,,,True,,False,,,virginia59@example.org,,USD,"[{'id': 11154909692186, 'customer_id': 9438914183450, 'first_name': 'Katherine', 'last_name': 'Smith', 'company': None, 'address1': '42810 Chambers Walk Suite 128', 'address2': None, 'city': 'Mckeesport', 'province': 'Pennsylvania', 'country': 'United States', 'zip': '15132', 'phone': None, 'name': 'Katherine Smith', 'province_code': 'PA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914183450,not_subscribed,single_opt_in,,11154909692186,9438914183450,Katherine,Smith,,42810 Chambers Walk Suite 128,,Mckeesport,Pennsylvania,United States,15132,,Katherine Smith,PA,US,United States,True
9438914150682,2025-11-02T20:38:50-05:00,2025-11-02T20:38:50-05:00,Brandon,Adams,0,disabled,0.00,,,True,,False,,,wzuniga@example.com,,USD,"[{'id': 11154909659418, 'customer_id': 9438914150682, 'first_name': 'Brandon', 'last_name': 'Adams', 'company': None, 'address1': '7059 Joel Locks', 'address2': None, 'city': 'Merrick', 'province': 'New York', 'country': 'United States', 'zip': '11566', 'phone': None, 'name': 'Brandon Adams', 'province_code': 'NY', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914150682,not_subscribed,single_opt_in,,11154909659418,9438914150682,Brandon,Adams,,7059 Joel Locks,,Merrick,New York,United States,11566,,Brandon Adams,NY,US,United States,True
9438914117914,2025-11-02T20:38:49-05:00,2025-11-02T20:56:31-05:00,Nathan,Roberts,1,disabled,729.95,6940897607962.0,,True,,False,,#1071,jaimeromero@example.org,,USD,"[{'id': 11154909626650, 'customer_id': 9438914117914, 'first_name': 'Nathan', 'last_name': 'Roberts', 'company': None, 'address1': '502 Ellison Glens Suite 713', 'address2': None, 'city': 'Morrisville', 'province': 'Pennsylvania', 'country': 'United States', 'zip': '19067', 'phone': None, 'name': 'Nathan Roberts', 'province_code': 'PA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914117914,not_subscribed,single_opt_in,,11154909626650,9438914117914,Nathan,Roberts,,502 Ellison Glens Suite 713,,Morrisville,Pennsylvania,United States,19067,,Nathan Roberts,PA,US,United States,True
9438914085146,2025-11-02T20:38:49-05:00,2025-11-02T20:38:49-05:00,Sarah,Brown,0,disabled,0.00,,,True,,False,,,zjones@example.net,,USD,"[{'id': 11154909593882, 'customer_id': 9438914085146, 'first_name': 'Sarah', 'last_name': 'Brown', 'company': None, 'address1': '88154 Lawrence Port Suite 074', 'address2': None, 'city': 'Mount Olive', 'province': 'Illinois', 'country': 'United States', 'zip': '62069', 'phone': None, 'name': 'Sarah Brown', 'province_code': 'IL', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914085146,not_subscribed,single_opt_in,,11154909593882,9438914085146,Sarah,Brown,,88154 Lawrence Port Suite 074,,Mount Olive,Illinois,United States,62069,,Sarah Brown,IL,US,United States,True
9438914052378,2025-11-02T20:38:48-05:00,2025-11-02T20:47:47-05:00,Victoria,Estes,1,disabled,2165.85,6940886270234.0,,True,,False,,#1037,jacksonjerry@example.org,,USD,"[{'id': 11154909528346, 'customer_id': 9438914052378, 'first_name': 'Victoria', 'last_name': 'Estes', 'company': None, 'address1': '1020 Kyle Coves Suite 829', 'address2': None, 'city': 'Atlanta', 'province': 'Georgia', 'country': 'United States', 'zip': '30319', 'phone': None, 'name': 'Victoria Estes', 'province_code': 'GA', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914052378,not_subscribed,single_opt_in,,11154909528346,9438914052378,Victoria,Estes,,1020 Kyle Coves Suite 829,,Atlanta,Georgia,United States,30319,,Victoria Estes,GA,US,United States,True
9438914019610,2025-11-02T20:38:48-05:00,2025-11-02T20:38:48-05:00,Kelly,Smith,0,disabled,0.00,,,True,,False,,,emily39@example.com,,USD,"[{'id': 11154909495578, 'customer_id': 9438914019610, 'first_name': 'Kelly', 'last_name': 'Smith', 'company': None, 'address1': '708 Ibarra Green Apt. 997', 'address2': None, 'city': 'Brooklyn', 'province': 'New York', 'country': 'United States', 'zip': '11230', 'phone': None, 'name': 'Kelly Smith', 'province_code': 'NY', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438914019610,not_subscribed,single_opt_in,,11154909495578,9438914019610,Kelly,Smith,,708 Ibarra Green Apt. 997,,Brooklyn,New York,United States,11230,,Kelly Smith,NY,US,United States,True
9438913954074,2025-11-02T20:38:48-05:00,2025-11-02T20:38:48-05:00,Sarah,Kim,0,disabled,0.00,,,True,,False,,,xwebb@example.net,,USD,"[{'id': 11154909430042, 'customer_id': 9438913954074, 'first_name': 'Sarah', 'last_name': 'Kim', 'company': None, 'address1': '4566 Cassandra Pike', 'address2': None, 'city': 'Comerio', 'province': 'Puerto Rico', 'country': 'United States', 'zip': '00782', 'phone': None, 'name': 'Sarah Kim', 'province_code': 'PR', 'country_code': 'US', 'country_name': 'United States', 'default': True}]",[],,gid://shopify/Customer/9438913954074,not_subscribed,single_opt_in,,11154909430042,9438913954074,Sarah,Kim,,4566 Cassandra Pike,,Comerio,Puerto Rico,United States,00782,,Sarah Kim,PR,US,United States,True
